record_id,orig_no,soil_location,sand_pct,silt_pct,clay_pct,soil_gs,ll_pct,pl_pct,pi_pct,d50_um,uscs_astm,omc_untreated_raw,omc_untreated_pct,mdd_untreated_kgm3,qc_flag_omc_fraction_to_pct,bio_xg,bio_ch,bio_gg,bio_lg,bio_sls,bio_els,add_ppf,add_rha,add_li,add_swf,add_cw,add_hl,add_fa,add_nl_ns,add_cem,add_pf,add_rc,add_ggbfs,add_gp,additive1_name_raw,additive1_specific_gravity,additive1_dosage_pct,additive2_name_raw,additive2_specific_gravity,palm_fiber_length_mm,additive2_dosage_pct,mixture_gs,mixture_rho_b_kgm3_value,mixture_rho_b_kgm3_uncert,mixture_rho_b_kgm3_uncert_type,mixture_rho_d_kgm3_value,mixture_rho_d_kgm3_uncert,mixture_rho_d_kgm3_uncert_type,mixture_w_pct_value,mixture_w_pct_uncert,mixture_w_pct_uncert_type,mdd_treated_kgm3,omc_treated_pct,ucs_kpa,curing_days,curing_inferred,curing_notes,source_ref_raw,source_doi,study_id
337,337,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.02,Cement,,,20.0,,,,,,,,,,,,,1010.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
338,338,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.03,Cement,,,20.0,,,,,,,,,,,,,820.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
339,339,"Nanjing, Jiangsu Province, China",22.1,71.3,6.6,2.7,33.4,23.3,10.1,40.0,CL,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Guar gum,,0.04,Cement,,,20.0,,,,,,,,,,,,,610.0,28,0,,https://doi.org/10.1080/1064119X.2025.2518484,10.1080/1064119X.2025.2518484,S14
340,340,A factory in Iran,0.0,33.0,67.0,2.63,37.8,19.1,18.7,10.1,CL,23.63,23.63,1590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,1.63,0.0,SWF(Sheep wool fiber ),,,0.0,,,,,,,,,,,1590.0,23.29,183.0,28,0,,https://doi.org/10.1016/j.carpta.2025.100975,10.1016/j.carpta.2025.100975,S08
341,341,A factory in Iran,0.0,33.0,67.0,2.63,37.8,19.1,18.7,10.1,CL,23.63,23.63,1590.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Xanthan,1.63,0.0,SWF(Sheep wool fiber ),,,0.3,,,,,,,,,,,1582.0,23.43,400.0,28,0,,https://doi.org/10.1016/j.carpta.2025.100975,10.1016/j.carpta.2025.100975,S08
342,342,A factory in Iran,0.0,33.0,67.0,2.63,37.8,19.1,18.7,10.1,CL,23.63,23.63,1590.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Xanthan,1.63,0.0,SWF(Sheep wool fiber ),,,0.6,,,,,,,,,,,1576.0,23.58,480.0,28,0,,https://doi.org/10.1016/j.carpta.2025.100975,10.1016/j.carpta.2025.100975,S08
343,343,A factory in Iran,0.0,33.0,67.0,2.63,37.8,19.1,18.7,10.1,CL,23.63,23.63,1590.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Xanthan,1.63,0.0,SWF(Sheep wool fiber ),,,0.9,,,,,,,,,,,1571.0,23.66,440.0,28,0,,https://doi.org/10.1016/j.carpta.2025.100975,10.1016/j.carpta.2025.100975,S08
344,344,A factory in Iran,0.0,33.0,67.0,2.63,37.8,19.1,18.7,10.1,CL,23.63,23.63,1590.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,1.63,0.5,SWF(Sheep wool fiber ),,,0.0,,,,,,,,,,,1579.0,26.0,770.0,28,0,,https://doi.org/10.1016/j.carpta.2025.100975,10.1016/j.carpta.2025.100975,S08
345,345,A factory in Iran,0.0,33.0,67.0,2.63,37.8,19.1,18.7,10.1,CL,23.63,23.63,1590.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,1.63,1.0,SWF(Sheep wool fiber ),,,0.0,,,,,,,,,,,1520.0,24.08,675.0,28,0,,https://doi.org/10.1016/j.carpta.2025.100975,10.1016/j.carpta.2025.100975,S08
346,346,A factory in Iran,0.0,33.0,67.0,2.63,37.8,19.1,18.7,10.1,CL,23.63,23.63,1590.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Xanthan,1.63,1.0,SWF(Sheep wool fiber ),,,0.3,,,,,,,,,,,1500.0,24.53,890.0,28,0,,https://doi.org/10.1016/j.carpta.2025.100975,10.1016/j.carpta.2025.100975,S08
347,347,A factory in Iran,0.0,33.0,67.0,2.63,37.8,19.1,18.7,10.1,CL,23.63,23.63,1590.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Xanthan,1.63,1.0,SWF(Sheep wool fiber ),,,0.6,,,,,,,,,,,1477.0,25.48,1262.0,28,0,,https://doi.org/10.1016/j.carpta.2025.100975,10.1016/j.carpta.2025.100975,S08
348,348,A factory in Iran,0.0,33.0,67.0,2.63,37.8,19.1,18.7,10.1,CL,23.63,23.63,1590.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Xanthan,1.63,1.0,SWF(Sheep wool fiber ),,,0.9,,,,,,,,,,,1467.0,26.28,1113.0,28,0,,https://doi.org/10.1016/j.carpta.2025.100975,10.1016/j.carpta.2025.100975,S08
349,349,A factory in Iran,0.0,33.0,67.0,2.63,37.8,19.1,18.7,10.1,CL,23.63,23.63,1590.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,1.63,2.0,SWF(Sheep wool fiber ),,,0.0,,,,,,,,,,,1480.0,24.97,870.0,28,0,,https://doi.org/10.1016/j.carpta.2025.100975,10.1016/j.carpta.2025.100975,S08
350,350,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,0.0,Cement,,,4.0,,,,,,,,18.0,,,,,1154.0,1,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
351,351,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,0.5,Cement,,,4.0,,,,,,,,18.0,,,,,1300.0,1,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
352,352,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,1.0,Cement,,,4.0,,,,,,,,18.0,,,,,1394.0,1,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
353,353,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,1.5,Cement,,,4.0,,,,,,,,18.0,,,,,1303.0,1,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
354,354,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,2.0,Cement,,,4.0,,,,,,,,18.0,,,,,1154.0,1,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
355,355,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,2.5,Cement,,,4.0,,,,,,,,18.0,,,,,1080.0,1,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
356,356,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,0.0,Cement,,,4.0,,,,,,,,18.0,,,,,1684.0,7,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
357,357,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,0.5,Cement,,,4.0,,,,,,,,18.0,,,,,1788.0,7,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
358,358,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,1.0,Cement,,,4.0,,,,,,,,18.0,,,,,1962.0,7,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
359,359,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,1.5,Cement,,,4.0,,,,,,,,18.0,,,,,1715.0,7,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
360,360,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,2.0,Cement,,,4.0,,,,,,,,18.0,,,,,1628.0,7,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
361,361,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,2.5,Cement,,,4.0,,,,,,,,18.0,,,,,1479.0,7,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
362,362,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,0.0,Cement,,,4.0,,,,,,,,18.0,,,,,1843.0,14,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
363,363,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,0.5,Cement,,,4.0,,,,,,,,18.0,,,,,1900.0,14,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
364,364,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,1.0,Cement,,,4.0,,,,,,,,18.0,,,,,2159.0,14,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
365,365,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,1.5,Cement,,,4.0,,,,,,,,18.0,,,,,1799.0,14,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
366,366,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,2.0,Cement,,,4.0,,,,,,,,18.0,,,,,1807.0,14,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
367,367,"Shigang Town, Neixiang County, Nanyang City, Henan Province, China",,,,,,,,,expansive soil,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lignin,,2.5,Cement,,,4.0,,,,,,,,18.0,,,,,1647.0,14,0,,https://doi.org/10.1051/e3sconf/202123602010,10.1051/e3sconf/202123602010,S10
368,368,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste ,,,0.0,,,,,,,,,,,,,112.6,0,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
369,369,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,10.0,,,,,,,,,,,,,92.25,0,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
370,370,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,1.0,Concrete waste,,,10.0,,,,,,,,,,,,,267.68,0,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
371,371,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,2.5,Concrete waste,,,10.0,,,,,,,,,,,,,157.8,0,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
372,372,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,4.0,Concrete waste,,,10.0,,,,,,,,,,,,,204.28,0,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
373,373,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,0.0,,,,,,,,,,,,,5787.68,7,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
374,374,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,10.0,,,,,,,,,,,,,3881.22,7,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
375,375,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,1.0,Concrete waste,,,10.0,,,,,,,,,,,,,7118.49,7,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
376,376,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,2.5,Concrete waste,,,10.0,,,,,,,,,,,,,9912.57,7,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
377,377,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,4.0,Concrete waste,,,10.0,,,,,,,,,,,,,10937.95,7,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
378,378,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,0.0,,,,,,,,,,,,,4376.22,14,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
379,379,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,10.0,,,,,,,,,,,,,3594.95,14,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
380,380,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,1.0,Concrete waste,,,10.0,,,,,,,,,,,,,7787.21,14,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
381,381,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,2.5,Concrete waste,,,10.0,,,,,,,,,,,,,10389.03,14,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
382,382,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,4.0,Concrete waste,,,10.0,,,,,,,,,,,,,11953.66,14,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
383,383,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,0.0,,,,,,,,,,,,,4416.64,28,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
384,384,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,10.0,,,,,,,,,,,,,4101.42,28,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
385,385,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,1.0,Concrete waste,,,10.0,,,,,,,,,,,,,7930.47,28,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
386,386,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,2.5,Concrete waste,,,10.0,,,,,,,,,,,,,10744.47,28,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
387,387,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,4.0,Concrete waste,,,10.0,,,,,,,,,,,,,12303.28,28,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
388,388,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,0.0,,,,,,,,,,,,,4860.19,56,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
389,389,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,10.0,,,,,,,,,,,,,4282.92,56,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
390,390,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,1.0,Concrete waste,,,10.0,,,,,,,,,,,,,7999.42,56,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
391,391,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,2.5,Concrete waste,,,10.0,,,,,,,,,,,,,10816.93,56,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
392,392,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,4.0,Concrete waste,,,10.0,,,,,,,,,,,,,12699.69,56,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
393,393,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,0.0,,,,,,,,,,,,,6834.02,96,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
394,394,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,0.0,Concrete waste,,,10.0,,,,,,,,,,,,,5884.29,96,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
395,395,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,1.0,Concrete waste,,,10.0,,,,,,,,,,,,,8395.09,96,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
396,396,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,2.5,Concrete waste,,,10.0,,,,,,,,,,,,,11009.5,96,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
397,397,"Gaziantep University campus, Turkey",0.0,0.0,100.0,,35.16,28.31,6.85,,,16.85,16.85,1807.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Xanthan,,4.0,Concrete waste,,,10.0,,,,,,,,,,,,,13302.4,96,0,,"Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste. ","Zaid, Waleed. (2024). Improving the Geotechnical Properties of a Soil Using Xanthan Gum and Concrete Waste",S20
