universal_id,source_dataset,source_doi,domain_family,response_type,ucs_kpa,cbr_pct,cbr_condition,curing_days,soil_id,soil_class,soil_location,sand_pct,silt_pct,clay_pct,gravel_pct,ll_pct,pl_pct,pi_pct,specific_gravity,omc_pct,mdd_gcm3,water_content_pct,dry_density_gcm3,cement_pct,lime_pct,fly_ash_pct,ggbs_pct,rice_husk_ash_pct,pond_ash_pct,marble_powder_pct,harha_pct,fgd_gypsum_pct,biopolymer_pct,xanthan_gum_pct,guar_gum_pct,chitosan_pct,lignin_pct,fiber_pct,polypropylene_pct,jute_pct,waste_plastic_pct,sludge_pct,coconut_shell_pct,naoh_pct,na2sio3_pct,alkali_activator_pct,water_binder_ratio,compaction_rate_mm_min
UCDV1_03336,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,9.7,,,,,,,,,,,,,,18.5,1.6819,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03337,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,8.3,,,,,,,,,,,,,,22.5,1.5698,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03338,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,8.3,,,,,,,,,,,,,,22.5,1.5698,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03339,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,10.68,,,,,,,,,,,,,,31.0,1.31,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03340,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,10.68,,,,,,,,,,,,,,31.0,1.31,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03341,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,30.66,,,,,,,,,,,,,,32.4,1.295,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03342,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,30.66,,,,,,,,,,,,,,32.4,1.295,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03343,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,58.67,,,,,,,,,,,,,,33.6,1.308,,,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03344,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,58.67,,,,,,,,,,,,,,33.6,1.308,,,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03345,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,9.0,,,,,,,,,,,,,,19.0,1.775,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03346,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,9.0,,,,,,,,,,,,,,19.0,1.775,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03347,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,5.1,,,,,,,,,,,,,,42.0,1.06,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03348,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,5.1,,,,,,,,,,,,,,42.0,1.06,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03349,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,20.0,,,,,,,,,,,,,,35.1,1.218,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03350,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,20.0,,,,,,,,,,,,,,35.1,1.218,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03351,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,24.0,,,,,,,,,,,,,,36.7,1.21,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03352,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,24.0,,,,,,,,,,,,,,36.7,1.21,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03353,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,30.0,,,,,,,,,,,,,,38.4,1.201,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03354,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,30.0,,,,,,,,,,,,,,38.4,1.201,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03355,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,51.0,,,,,,,,,,,,,,36.5,1.24,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
UCDV1_03356,Kafle and Baghbani 2025 WTS stabilisation,10.3390/su17219919,mixed_stabilized_soil,CBR,,51.0,,,,,,,,,,,,,,36.5,1.24,,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
